"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Year","Trade Value","Trade Value Growth","Trade Value Growth Value","Trade Value Previous 1","Trade Value Previous 3","Trade Value Previous 5","Trade Value Growth 1","Trade Value Growth Value 1","Trade Value Growth 3","Trade Value Growth Value 3","Trade Value Growth 5","Trade Value Growth Value 5"
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540741,"Woven fabric >85% nylon, polyamide, unbl/bleached,nes",2022,3234,-0.7350700417793069,-8973,12207,14992,1524,-73.5070041779307,-8973,-78.42849519743864,-11758,112.20472440944881,1710
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540742,"Woven fabric >85% nylon, polyamide, dyed, nes",2022,5833721,1.086265145725473,3037470,2796251,9960639.999999998,42301961,108.62651457254731,3037470,-41.43226740450412,-4126918.999999998,-86.20933672554801,-36468240
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540743,"Woven fabric >85% nylon, polyamide, yarn dyed,nes",2022,12439,25.808189655172413,11975,464,0,0,2580.8189655172414,11975,100,12439,100,12439
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540744,"Woven fabric >85% nylon, polyamide, printed, nes",2022,14355,-0.3414231316236179,-7442,21797,1924,0,-34.142313162361795,-7442,646.1018711018711,12431,100,14355
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540751,"Woven fabric >85% textured polyester unbl/bleached,ne",2022,2737,-0.09759314210352786,-296,0,3033,22707,100,2737,-9.759314210352786,-296,-87.94644823182279,-19970
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540752,"Woven fabric >85% textured polyester, dyed, nes",2022,103673,43.191389599317986,101327,2346,26259,3419,4319.138959931799,101327,294.8093986823565,77414,2932.2608949985374,100254
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540753,"Woven fabric >85% textured polyester, yarn dyed, nes",2022,10272.999999999998,0.29791535060012614,2357.999999999998,7915,4102,12588,29.791535060012613,2357.999999999998,150.43881033642123,6170.999999999998,-18.390530664124576,-2315.000000000002
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540754,"Woven fabric >85% textured polyester, printed, nes",2022,23963,5.057381193124368,20007,3956,11127,10995.999999999998,505.7381193124368,20007,115.35903657769391,12836,117.92469989086945,12967.000000000002
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540760,"Woven fabric >85% non-textured polyester filament, ne",2022,29305,0.14872015993101015,3794,25511,273960,180614,14.872015993101014,3794,-89.30318294641553,-244655,-83.77479043706468,-151309
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540772,"Woven fabric >85% synthetic filament, dyed, nes",2022,70467,-0.8269066381072159,-336637,407104,391238,39458,-82.69066381072159,-336637,-81.9887127528512,-320771,78.58735871052765,31009
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540773,"Woven fabric >85% synthetic filament, yarn dyed, nes",2022,912.9999999999999,-0.2878315132605305,-369.0000000000001,1282,135,16,-28.78315132605305,-369.0000000000001,576.2962962962962,777.9999999999999,5606.249999999999,896.9999999999999
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540782,"Woven fabric synthetic filament <85% +cotton, dyed ne",2022,3,-0.9999096875188151,-33215.00000000001,33218.00000000001,8326,10084,-99.99096875188151,-33215.00000000001,-99.96396829209705,-8323,-99.97024990083301,-10081
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540791,"Woven fabric synthetic filament nes",2022,644,-0.9419767546625822,-10455,11099,203223.00000000003,273746,-94.19767546625822,-10455,-99.68310673496602,-202579.00000000003,-99.76474542093766,-273102
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540792,"Woven fabric synthetic filament, dyed, nes",2022,9101,-0.9357187758244397,-132480.00000000003,141581.00000000003,10432,39392,-93.57187758244397,-132480.00000000003,-12.758819018404907,-1331,-76.89632412672623,-30291
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",11540794,"Woven fabric synthetic filament, printed, nes",2022,57636,3.6668825910931173,45286,12350,58281.00000000001,149625,366.68825910931173,45286,-1.1067071601379648,-645.0000000000073,-61.4796992481203,-91989
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540810,"Woven fabric of hi-ten filament yarns of viscose rayo",2022,6817,-0.7328238291201254,-18698,25515,40.99999999999999,220,-73.28238291201255,-18698,16526.829268292688,6776,2998.636363636364,6597
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540822,"Woven fabric >85% artificial filament/strip, dyed, ne",2022,73,-0.6313131313131313,-125,0,198,947,100,73,-63.13131313131313,-125,-92.29144667370645,-874
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540832,"Woven fabric of artificial filament, dyed, nes",2022,38,-0.9975415669276056,-15419,0,0,15457,100,38,100,38,-99.75415669276056,-15419
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11540834,"Woven fabric of artificial filament, printed, nes",2022,190,-0.9686468646864687,-5870,6060,772.0000000000001,0,-96.86468646864687,-5870,-75.38860103626943,-582.0000000000001,100,190
11,"Textiles",1155,"Man-made staple fibres",115501,"Synthetic Filament Tow",11550110,"Filament tow of nylon, polyamides",2022,4952,224.0909090909091,4930,22.000000000000004,143.00000000000003,249,22409.090909090908,4930,3362.937062937062,4809,1888.7550200803212,4703
11,"Textiles",1155,"Man-made staple fibres",115501,"Synthetic Filament Tow",11550130,"Filament tow of acrylic or modacrylic",2022,1703,0.5495905368516834,604,1099,1243,589466,54.959053685168335,604,37.00724054706356,460,-99.71109444819548,-587763
11,"Textiles",1155,"Man-made staple fibres",115501,"Synthetic Filament Tow",11550190,"Synthetic filament tow, nes",2022,3191.9999999999995,0.2676727561556789,673.9999999999995,2518,2199,37611,26.767275615567893,673.9999999999995,45.15688949522508,992.9999999999995,-91.51312116136236,-34419
11,"Textiles",1155,"Man-made staple fibres",115502,"Artificial Filament Tow",11550200,"Artificial filament tow",2022,3151743,3.8626152882476186,2503585,648157.9999999999,114274.00000000001,762442,386.26152882476197,2503585,2658.0578259271574,3037469,313.3747878527154,2389301
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",11550310,"Staple fibres of nylon, polyamides, not carded, combe",2022,43,-0.7409638554216867,-123,166,45371,0,-74.09638554216868,-123,-99.90522580502964,-45328,100,43
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",11550320,"Staple fibres of polyesters, not carded or combed",2022,192539,0.0573895183124734,10449.99999999997,182089.00000000003,10813,1350,5.73895183124734,10449.99999999997,1680.625173402386,181726,14162.148148148148,191189
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",11550390,"Synthetic staple fibres, not carded or combed nes",2022,903,-0.9328624535315985,-12546.999999999998,0,0,13449.999999999998,100,903,100,903,-93.28624535315984,-12546.999999999998
11,"Textiles",1155,"Man-made staple fibres",115504,"Unprocessed Artificial Staple Fibers",11550410,"Staple fibres of viscose rayon, not carded or combed",2022,241108,-0.6702972422667373,-490181.0000000001,731289.0000000001,2548317,6688124,-67.02972422667372,-490181.0000000001,-90.53853974996046,-2307209,-96.3949831073706,-6447016
11,"Textiles",1155,"Man-made staple fibres",115505,"Artificial Fibers Waste",11550510,"Waste of synthetic fibres",2022,309542,-0.14134652992951396,-50955,360497,511354,472744,-14.134652992951397,-50955,-39.46620149641931,-201812,-34.52227844245511,-163202
11,"Textiles",1155,"Man-made staple fibres",115506,"Processed Synthetic Staple Fibers",11550610,"Staple fibres nylon, polyamides, carded or combed",2022,4260,0.33291614518147683,1064,3196,0,28016,33.29161451814768,1064,100,4260,-84.79440319817247,-23756
11,"Textiles",1155,"Man-made staple fibres",115506,"Processed Synthetic Staple Fibers",11550630,"Staple fibres of acrylic, modacrylic, carded or combe",2022,11852,-0.2895336290612636,-4830,16682,113,148.00000000000003,-28.95336290612636,-4830,10388.495575221239,11739,7908.1081081081065,11704
11,"Textiles",1155,"Man-made staple fibres",115507,"Processed Artificial Staple Fibers",11550700,"Artificial staple fibres, carded or combed, not spun",2022,19,,,0,0,0,100,19,100,19,100,19
11,"Textiles",1155,"Man-made staple fibres",115508,"Non-Retail Artificial Staple Fibers Sewing Thread",11550810,"Sewing thread of synthetic staple fibres",2022,65097.99999999999,4.144053733702093,52442.99999999999,12655,4943,1381,414.4053733702093,52442.99999999999,1216.9734978757838,60154.99999999999,4613.83055756698,63716.99999999999
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550912,"Yarn >85% nylon, etc staple fibre, multiple,not retai",2022,21505,-0.4952351891841142,-21099,42604,137541,3979464,-49.52351891841142,-21099,-84.364662173461,-116036,-99.45960058942612,-3957959
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550921,"Yarn >85% polyester staple fibres, single, not retail",2022,640514,-0.3759642870365138,-385892,1026406,2245005.9999999995,2346029,-37.59642870365138,-385892,-71.46938582792205,-1604491.9999999995,-72.69795045159289,-1705515
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550922,"Yarn >85% polyester staple fibres, multiple,not retai",2022,26524,-0.6121938738211857,-41871,68395,0,0,-61.219387382118576,-41871,100,26524,100,26524
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550931,"Yarn >85% acrylic staple fibres, single, not retail",2022,3421638,0.128018973295232,388322,3033316,3687275,8203480,12.801897329523202,388322,-7.204154829786225,-265637,-58.29040846079956,-4781842
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550932,"Yarn >85% acrylic staple fibres, multiple  not retail",2022,5900185,0.003600601937364699,21168,5879017,7130316,6677954,0.3600601937364699,21168,-17.25212459027061,-1230131,-11.6468157762093,-777769
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550951,"Yarn of polyester & artif staple fibres, not retail",2022,939806,0.2135188076136908,165359,774447,3243934,1282575,21.35188076136908,165359,-71.02881871209463,-2304128,-26.725064811024694,-342769
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550953,"Yarn of polyester & cotton, not retail, nes",2022,5255309,-0.3721374946401855,-3114850,8370159,170661,407190,-37.21374946401855,-3114850,2979.384862388009,5084648,1190.6282079618852,4848119
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550959,"Yarn of polyester staple fibres, not retail, nes",2022,1,-0.999992685834656,-136720,136721,475,0,-99.9992685834656,-136720,-99.78947368421053,-474,100,1
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550962,"Yarn of acrylic staple fibres & cotton, not retail",2022,898920,-0.2011240358646358,-226311,1125231,0,0,-20.11240358646358,-226311,100,898920,100,898920
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550969,"Yarn of acrylic staple fibres, not retail, nes",2022,51685,-0.891364205782699,-424079,475764,749268,89890,-89.1364205782699,-424079,-93.10193415440136,-697583,-42.50194682389588,-38205
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550992,"Yarn of other synth staple fibres + cotton not retail",2022,220169,2.3390306045072644,154231,65938,0,0,233.90306045072643,154231,100,220169,100,220169
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",11550999,"Yarn of other synth staple fibres + cotton not retail",2022,11090,-0.8780179288346257,-79825,90915,1985,45208,-87.80179288346257,-79825,458.69017632241815,9105,-75.4689435498142,-34118
11,"Textiles",1155,"Man-made staple fibres",115510,"Non-Retail Artificial Staple Fibers Yarn",11551011,"Yarn >85% artificial staple fibres, single, not retai",2022,6611,-0.7687653025533403,-21979,28590,142487,218304,-76.87653025533403,-21979,-95.36027848154568,-135876,-96.97165420697743,-211693
11,"Textiles",1155,"Man-made staple fibres",115511,"Retail Artificial Staple Fibers Yarn",11551110,"Yarn >85% synthetic staple fibres, retail, not sewing",2022,897,-0.9930934653556827,-128980.00000000001,129877.00000000001,113801.00000000001,280498,-99.30934653556827,-128980.00000000001,-99.21178197028145,-112904.00000000001,-99.6802116236123,-279601
11,"Textiles",1155,"Man-made staple fibres",115511,"Retail Artificial Staple Fibers Yarn",11551130,"Yarn of artificial fibres except sewing thread, retai",2022,16,-0.9604938271604938,-389,405,74.00000000000001,8702,-96.04938271604938,-389,-78.37837837837837,-58.000000000000014,-99.81613422201792,-8686
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551211,"Woven fabric >85% polyester staple fibre unbleached/bleached",2022,17694.000000000004,-0.2775600195982359,-6797.999999999993,24491.999999999996,63268,0,-27.75600195982359,-6797.999999999993,-72.03325535815894,-45574,100,17694.000000000004
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551219,"Woven fabric >85% polyester staple fibres not elsewhere specified",2022,86968.99999999999,1.648183672847964,54127.999999999985,32841,51079,32386.000000000004,164.8183672847964,54127.999999999985,70.26370915640476,35889.999999999985,168.5388748224541,54582.999999999985
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551229,"Woven fabric >85% acrylic staple fibres not elsewhere specified",2022,1722,0.7376387487386479,731,991,1553,17302,73.7638748738648,731,10.882163554410818,169,-90.04739336492891,-15580
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551291,"Woven fabric >85% synth staple fibre not elsewhere specified unbleached/bleached",2022,6816,36.45054945054945,6634,182,11794,0,3645.054945054945,6634,-42.207902323215194,-4978,100,6816
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",11551299,"Woven fabric >85% synthetic staple fibre not elsewhere specified",2022,93711,-0.26042932680924946,-32999,126710,58146.00000000001,60146,-26.042932680924945,-32999,61.16499845217211,35564.99999999999,55.80587237721544,33565
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551311,"Woven plain >85% polyester+cotton, <170g/m2 unbleached/bleached",2022,4803.999999999999,-0.9846092235731334,-307331,0,312135,2005.0000000000002,100,4803.999999999999,-98.46092235731334,-307331,139.60099750623436,2798.999999999999
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551319,"Woven fabric >85% synth nes+cotton,<170g/m2 unbleached/bleached",2022,36.00000000000001,-0.91,-364,400,4206,0,-91,-364,-99.14407988587732,-4170,100,36.00000000000001
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551329,"Woven fabric>85% synthetic nes + cotton, <170g/m2 dye",2022,5279,81.484375,5215,64,0,3,8148.4375,5215,100,5279,175866.6666666667,5276
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",11551349,"Woven fabric>85% synth nes + cotton, <170g/m2 printed",2022,177,-0.9925168054792204,-23476.000000000004,23653.000000000004,31541.000000000004,1009,-99.25168054792204,-23476.000000000004,-99.43882565549602,-31364.000000000004,-82.45787908820614,-832
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",11551442,"Woven twill >85% polyester + cotton, >170g/m2 printed",2022,6072.999999999999,,,0,0,0,100,6072.999999999999,100,6072.999999999999,100,6072.999999999999
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551512,"Woven fabric polyester + manmade filament, nes",2022,13009,2.61060227588121,9406,3603,41110,0,261.060227588121,9406,-68.35563123327657,-28101,100,13009
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551513,"Woven fabric polyester + wool or hair, nes",2022,3282,-0.921554567617955,-38556,0,41838,0,100,3282,-92.15545676179549,-38556,100,3282
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551519,"Woven fabric polyester staple fibres, nes",2022,10570.999999999998,-0.8328325637295212,-52665,63236,142821,515675,-83.28325637295212,-52665,-92.59842740213274,-132250,-97.95006544819897,-505104
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551521,"Woven fabric acrylics + manmade filament, nes",2022,2679,-0.23762094479225954,-835,3514,672,1483,-23.762094479225954,-835,298.6607142857143,2007,80.6473364801079,1196
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",11551599,"Woven fabric synthetic staple fibres, nes",2022,159703,0.5485901016212862,56575,103128,49428,11949,54.85901016212862,56575,223.1022901998867,110275,1236.5386224788685,147754
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",11551612,"Woven fabric <85% artificial staple fibres, dyed",2022,96,-0.9819616685456595,-5226,5322,541,865,-98.19616685456594,-5226,-82.2550831792976,-445,-88.90173410404626,-769
